employeeid,fullname,department,jobtitle,email,gender,hiredate,terminationdate,salary,managerid,performancerating,status,hire_year,hire_month,hire_quarter,termination_year,termination_month,termination_quarter,tenure_days,tenure_years,tenure_band,performance_category,department_size,manager_span_of_control,is_active,is_terminated,has_manager,has_performance_rating,dept_avg_salary,job_avg_salary,salary_vs_dept_avg,salary_vs_job_avg,seniority_level,tenure_at_termination,early_attrition,salary_band
PNR-2196,Saanvi Sharma,Production,Production Worker,employee.2196@pnrao.com,Non-Binary,2024-04-01,,83781.0,PNR-2111,2.0,Active,2024,4,2,,,,576,1.58,1-3 years,Below Average,112,2,1,0,1,1,102837.83,72077.59,-18.53,16.24,Junior,,0,80K-100K
PNR-2199,Rohan Brown,Sales,Regional Sales Manager,employee.2199@pnrao.com,Unknown,2020-06-10,,160078.0,,4.0,Active,2020,6,2,,,,1967,5.39,5-10 years,Good,104,0,1,0,0,1,121525.81,145982.17,31.72,9.66,Senior,,0,150K+
PNR-2202,Sarah Singh,Production,Operations Manager,sarah.singh@company.com,Male,2021-01-25,2025-09-06,166276.0,,3.0,Terminated,2021,1,1,2025.0,9.0,3.0,1685,4.61,3-5 years,Average,112,0,0,1,0,1,102837.83,152476.11,61.69,9.05,Mid-Level,4.61327857631759,0,150K+
PNR-2203,Saanvi Sharma,Quality Control,Qc Inspector,employee.2203@pnrao.com,Non-Binary,2024-11-22,,63125.0,PNR-1209,5.0,Active,2024,11,4,,,,341,0.93,0-1 years,Excellent,108,2,1,0,1,1,109570.66,70667.88,-42.39,-10.67,Junior,,0,60K-80K
PNR-2206,Saanvi Patel,Finance,Accountant,employee.2206@pnrao.com,Non-Binary,2024-11-01,2026-06-29,76468.0,PNR-1765,5.0,Terminated,2024,11,4,2026.0,6.0,2.0,605,1.66,1-3 years,Excellent,87,1,0,1,1,1,69535.21,69549.67,9.97,9.95,Junior,1.6563997262149213,0,60K-80K
PNR-2210,Mary Patel,Finance,Controller,employee.2210@pnrao.com,Male,2019-11-30,2025-01-06,56556.0,PNR-1788,4.0,Terminated,2019,11,4,2025.0,1.0,1.0,1864,5.1,5-10 years,Good,87,2,0,1,1,1,69535.21,68783.8,-18.67,-17.78,Senior,5.103353867214237,0,<60K
PNR-2215,Chris Taylor,Production,Line Supervisor,employee.2215@pnrao.com,Female,2022-11-03,,71378.0,PNR-2678,5.0,Active,2022,11,4,,,,1091,2.99,1-3 years,Excellent,112,3,1,0,1,1,102837.83,69824.22,-30.59,2.23,Mid-Level,,0,60K-80K
PNR-2217,Aditya Patel,Production,Production Worker,employee.2217@pnrao.com,Female,2025-01-06,,64103.0,PNR-1982,,Active,2025,1,1,,,,296,0.81,0-1 years,,112,3,1,0,1,0,102837.83,72077.59,-37.67,-11.06,Junior,,0,60K-80K
PNR-2218,John Patel,Quality Control,Qc Manager,employee.2218@pnrao.com,Male,2023-10-31,,154851.0,,4.0,Active,2023,10,4,,,,729,2.0,1-3 years,Good,108,18,1,0,1,1,109570.66,151465.96,41.33,2.23,Junior,,0,150K+
PNR-2219,Chris Singh,Sales,Regional Sales Manager,employee.2219@pnrao.com,Male,2019-11-24,,124429.0,,4.0,Active,2019,11,4,,,,2166,5.93,5-10 years,Good,104,0,1,0,0,1,121525.81,145982.17,2.39,-14.76,Senior,,0,100K-150K
PNR-2221,Priya Jones,Finance,Financial Analyst,employee.2221@pnrao.com,Non-Binary,2022-09-20,,74862.0,PNR-2788,3.0,Active,2022,9,3,,,,1135,3.11,3-5 years,Average,87,1,1,0,1,1,69535.21,70138.18,7.66,6.74,Mid-Level,,0,60K-80K
PNR-2222,Sarah Williams,Finance,Accountant,employee.2222@pnrao.com,Male,2019-06-08,,66907.0,PNR-2915,3.0,Active,2019,6,2,,,,2335,6.39,5-10 years,Average,87,4,1,0,1,1,69535.21,69549.67,-3.78,-3.8,Senior,,0,60K-80K
PNR-2226,Sarah Wilson,Finance,Accountant,employee.2226@pnrao.com,Female,2023-11-28,2025-02-21,78269.0,PNR-2334,4.0,Terminated,2023,11,4,2025.0,2.0,1.0,451,1.23,1-3 years,Good,87,2,0,1,1,1,69535.21,69549.67,12.56,12.54,Junior,1.2347707049965777,0,60K-80K
PNR-2231,John Wilson,Marketing,Marketing Coordinator,employee.2231@pnrao.com,Female,2022-09-17,,69138.0,PNR-2891,5.0,Active,2022,9,3,,,,1138,3.12,3-5 years,Excellent,95,3,1,0,1,1,93037.96,72400.67,-25.69,-4.51,Mid-Level,,0,60K-80K
PNR-2232,David Wilson,Marketing,Marketing Coordinator,employee.2232@pnrao.com,Female,2019-12-16,,81269.0,PNR-2738,5.0,Active,2019,12,4,,,,2144,5.87,5-10 years,Excellent,95,3,1,0,1,1,93037.96,72400.67,-12.65,12.25,Senior,,0,80K-100K
PNR-2233,John Jones,Logistics,Warehouse Associate,employee.2233@pnrao.com,Male,2019-07-30,,76573.0,PNR-1554,5.0,Active,2019,7,3,,,,2283,6.25,5-10 years,Excellent,111,3,1,0,1,1,70560.61,69795.08,8.52,9.71,Senior,,0,60K-80K
PNR-2236,Mary Taylor,Quality Control,Qc Inspector,employee.2236@pnrao.com,Unknown,2024-04-15,2028-01-25,69884.0,PNR-2585,5.0,Terminated,2024,4,2,2028.0,1.0,1.0,1380,3.78,3-5 years,Excellent,108,4,0,1,1,1,109570.66,70667.88,-36.22,-1.11,Mid-Level,3.7782340862423,0,60K-80K
PNR-2242,Olivia Brown,Production,Operations Manager,employee.2242@pnrao.com,Non-Binary,2022-03-04,,153858.0,,4.0,Active,2022,3,1,,,,1335,3.66,3-5 years,Good,112,0,1,0,0,1,102837.83,152476.11,49.61,0.91,Mid-Level,,0,150K+
PNR-2244,Priya Taylor,Marketing,Marketing Manager,employee.2244@pnrao.com,Non-Binary,2023-09-12,,152504.0,,4.0,Active,2023,9,3,,,,778,2.13,1-3 years,Good,95,0,1,0,0,1,93037.96,150297.96,63.92,1.47,Mid-Level,,0,150K+
PNR-2247,Priya Smith,Quality Control,Qc Inspector,employee.2247@pnrao.com,Non-Binary,2018-12-17,,63624.0,PNR-2421,2.0,Active,2018,12,4,,,,2508,6.87,5-10 years,Below Average,108,5,1,0,1,1,109570.66,70667.88,-41.93,-9.97,Senior,,0,60K-80K
PNR-2249,John Taylor,Finance,Accountant,employee.2249@pnrao.com,Non-Binary,2021-02-23,,64689.0,PNR-2613,2.0,Active,2021,2,1,,,,1709,4.68,3-5 years,Below Average,87,1,1,0,1,1,69535.21,69549.67,-6.97,-6.99,Mid-Level,,0,60K-80K
PNR-2253,John Taylor,Quality Control,Qc Manager,employee.2253@pnrao.com,Non-Binary,2023-07-21,,150700.0,,5.0,Active,2023,7,3,,,,831,2.28,1-3 years,Excellent,108,0,1,0,0,1,109570.66,151465.96,37.54,-0.51,Mid-Level,,0,150K+
PNR-2255,Chris Patel,Production,Production Worker,employee.2255@pnrao.com,Non-Binary,2018-01-07,,59983.0,PNR-1742,5.0,Active,2018,1,1,,,,2852,7.81,5-10 years,Excellent,112,2,1,0,1,1,102837.83,72077.59,-41.67,-16.78,Senior,,0,<60K
PNR-2257,Emma Williams,Sales,Regional Sales Manager,employee.2257@pnrao.com,Non-Binary,2018-08-05,,124109.0,,4.0,Active,2018,8,3,,,,2642,7.23,5-10 years,Good,104,0,1,0,0,1,121525.81,145982.17,2.13,-14.98,Senior,,0,100K-150K
PNR-2261,John Patel,Sales,Sales Associate,employee.2261@pnrao.com,Non-Binary,2019-01-30,,84480.0,PNR-1674,4.0,Active,2019,1,1,,,,2464,6.75,5-10 years,Good,104,4,1,0,1,1,121525.81,72548.22,-30.48,16.45,Senior,,0,80K-100K
PNR-2262,Rohan Kumar,Research & Development,Lab Technician,employee.2262@pnrao.com,Male,2021-06-26,,55648.0,PNR-2948,4.0,Active,2021,6,2,,,,1586,4.34,3-5 years,Good,98,1,1,0,1,1,85614.79,69766.0,-35.0,-20.24,Mid-Level,,0,<60K
PNR-2263,Mary Wilson,Production,Production Worker,employee.2263@pnrao.com,Unknown,2025-02-15,2028-02-13,73820.0,PNR-1994,5.0,Terminated,2025,2,1,2028.0,2.0,1.0,1093,2.99,1-3 years,Excellent,112,1,0,1,1,1,102837.83,72077.59,-28.22,2.42,Mid-Level,2.9924709103353866,0,60K-80K
PNR-2270,Emma Patel,Logistics,Warehouse Associate,employee.2270@pnrao.com,Female,2024-06-17,,79014.0,PNR-1847,2.0,Active,2024,6,2,,,,499,1.37,1-3 years,Below Average,111,1,1,0,1,1,70560.61,69795.08,11.98,13.21,Junior,,0,60K-80K
PNR-2272,John Brown,It Support,It Manager,employee.2272@pnrao.com,Unknown,2018-06-05,,126608.0,,4.0,Active,2018,6,2,,,,2703,7.4,5-10 years,Good,98,18,1,0,1,1,96490.2,145851.08,31.21,-13.19,Senior,,0,100K-150K
PNR-2273,Aarav Wilson,Logistics,Logistics Coordinator,employee.2273@pnrao.com,Male,2020-03-14,,73979.0,PNR-2973,2.0,Active,2020,3,1,,,,2055,5.63,5-10 years,Below Average,111,2,1,0,1,1,70560.61,71165.63,4.84,3.95,Senior,,0,60K-80K
PNR-2275,Saanvi Wilson,Quality Control,Qc Inspector,saanvi.wilson@company.com,Non-Binary,2018-06-11,,69691.0,PNR-1960,3.0,Active,2018,6,2,,,,2697,7.38,5-10 years,Average,108,2,1,0,1,1,109570.66,70667.88,-36.4,-1.38,Senior,,0,60K-80K
PNR-2277,Chris Williams,It Support,It Manager,chris.williams@company.com,Unknown,2023-01-13,2024-04-27,170113.0,,2.0,Terminated,2023,1,1,2024.0,4.0,2.0,470,1.29,1-3 years,Below Average,98,0,0,1,0,1,96490.2,145851.08,76.3,16.63,Junior,1.2867898699520877,0,150K+
PNR-2278,Mary Kumar,Quality Control,Qc Manager,employee.2278@pnrao.com,Male,2018-08-05,,149244.0,,4.0,Active,2018,8,3,,,,2642,7.23,5-10 years,Good,108,0,1,0,0,1,109570.66,151465.96,36.21,-1.47,Senior,,0,100K-150K
PNR-2285,Olivia Singh,Logistics,Logistics Coordinator,employee.2285@pnrao.com,Female,2019-07-25,,75370.0,PNR-1846,5.0,Active,2019,7,3,,,,2288,6.26,5-10 years,Excellent,111,2,1,0,1,1,70560.61,71165.63,6.82,5.91,Senior,,0,60K-80K
PNR-2290,Mary Brown,Logistics,Warehouse Associate,employee.2290@pnrao.com,Unknown,2025-01-08,,64240.0,PNR-1606,3.0,Active,2025,1,1,,,,294,0.8,0-1 years,Average,111,2,1,0,1,1,70560.61,69795.08,-8.96,-7.96,Junior,,0,60K-80K
PNR-2291,Priya Wilson,Human Resources,Hr Coordinator,employee.2291@pnrao.com,Non-Binary,2023-09-06,,56454.0,PNR-1035,5.0,Active,2023,9,3,,,,784,2.15,1-3 years,Excellent,106,2,1,0,1,1,68801.09,68340.05,-17.95,-17.39,Mid-Level,,0,<60K
PNR-2292,Mary Patel,Sales,Regional Sales Manager,employee.2292@pnrao.com,Female,2020-08-05,,121945.0,,,Active,2020,8,3,,,,1911,5.23,5-10 years,,104,0,1,0,0,0,121525.81,145982.17,0.34,-16.47,Senior,,0,100K-150K
PNR-2294,Aditya Brown,Logistics,Logistics Coordinator,employee.2294@pnrao.com,Female,2018-12-12,,72979.0,PNR-2284,5.0,Active,2018,12,4,,,,2513,6.88,5-10 years,Excellent,111,2,1,0,1,1,70560.61,71165.63,3.43,2.55,Senior,,0,60K-80K
PNR-2295,Aarav Singh,Production,Operations Manager,employee.2295@pnrao.com,Unknown,2020-10-02,,125356.0,,2.0,Active,2020,10,4,,,,1853,5.07,5-10 years,Below Average,112,0,1,0,0,1,102837.83,152476.11,21.9,-17.79,Senior,,0,100K-150K
PNR-2296,Sarah Singh,Logistics,Logistics Coordinator,employee.2296@pnrao.com,Female,2020-04-20,,71628.0,,3.0,Active,2020,4,2,,,,2018,5.52,5-10 years,Average,111,0,1,0,0,1,70560.61,71165.63,1.51,0.65,Senior,,0,60K-80K
PNR-2301,Aarav Brown,Marketing,Digital Marketer,employee.2301@pnrao.com,Non-Binary,2019-11-30,,77555.0,PNR-1519,3.0,Active,2019,11,4,,,,2160,5.91,5-10 years,Average,95,5,1,0,1,1,93037.96,67941.78,-16.64,14.15,Senior,,0,60K-80K
PNR-2302,Rohan Jones,Sales,Account Manager,employee.2302@pnrao.com,Non-Binary,2019-10-31,,170213.0,,5.0,Active,2019,10,4,,,,2190,6.0,5-10 years,Excellent,104,0,1,0,0,1,121525.81,151582.0,40.06,12.29,Senior,,0,150K+
PNR-2307,Olivia Jones,Finance,Controller,employee.2307@pnrao.com,Unknown,2018-01-13,2023-05-31,59980.0,PNR-1136,3.0,Terminated,2018,1,1,2023.0,5.0,2.0,1964,5.38,5-10 years,Average,87,3,0,1,1,1,69535.21,68783.8,-13.74,-12.8,Senior,5.377138945927447,0,<60K
PNR-2309,Mary Taylor,Research & Development,Scientist,employee.2309@pnrao.com,Non-Binary,2024-09-27,,73597.0,PNR-2201,2.0,Active,2024,9,3,,,,397,1.09,1-3 years,Below Average,98,1,1,0,1,1,85614.79,72557.95,-14.04,1.43,Junior,,0,60K-80K
PNR-2312,Aarav Jones,It Support,It Technician,employee.2312@pnrao.com,Female,2018-02-07,,83840.0,PNR-2963,5.0,Active,2018,2,1,,,,2821,7.72,5-10 years,Excellent,98,1,1,0,1,1,96490.2,71783.83,-13.11,16.8,Senior,,0,80K-100K
PNR-2313,Emma Patel,Quality Control,Qc Manager,employee.2313@pnrao.com,Male,2020-12-20,,154706.0,,5.0,Active,2020,12,4,,,,1774,4.86,3-5 years,Excellent,108,0,1,0,0,1,109570.66,151465.96,41.19,2.14,Mid-Level,,0,150K+
PNR-2315,Anika Jones,Marketing,Marketing Manager,employee.2315@pnrao.com,Non-Binary,2019-02-03,,159925.0,,,Active,2019,2,1,,,,2460,6.74,5-10 years,,95,0,1,0,0,0,93037.96,150297.96,71.89,6.41,Senior,,0,150K+
PNR-2318,Olivia Sharma,Marketing,Digital Marketer,olivia.sharma@company.com,Unknown,2022-05-30,,65379.0,PNR-2136,4.0,Active,2022,5,2,,,,1248,3.42,3-5 years,Good,95,1,1,0,1,1,93037.96,67941.78,-29.73,-3.77,Mid-Level,,0,60K-80K
PNR-2321,Priya Taylor,Logistics,Logistics Coordinator,employee.2321@pnrao.com,Male,2020-04-19,,82345.0,PNR-2520,2.0,Active,2020,4,2,,,,2019,5.53,5-10 years,Below Average,111,1,1,0,1,1,70560.61,71165.63,16.7,15.71,Senior,,0,80K-100K
PNR-2322,Mary Jones,Marketing,Digital Marketer,employee.2322@pnrao.com,Male,2022-12-19,,61227.0,PNR-1079,2.0,Active,2022,12,4,,,,1045,2.86,1-3 years,Below Average,95,2,1,0,1,1,93037.96,67941.78,-34.19,-9.88,Mid-Level,,0,60K-80K
PNR-2323,Mary Wilson,Production,Line Supervisor,employee.2323@pnrao.com,Non-Binary,2021-10-07,,69314.0,PNR-1036,5.0,Active,2021,10,4,,,,1483,4.06,3-5 years,Excellent,112,2,1,0,1,1,102837.83,69824.22,-32.6,-0.73,Mid-Level,,0,60K-80K
PNR-2327,Chris Brown,Logistics,Warehouse Associate,employee.2327@pnrao.com,Male,2019-08-12,,75339.0,PNR-1979,3.0,Active,2019,8,3,,,,2270,6.21,5-10 years,Average,111,1,1,0,1,1,70560.61,69795.08,6.77,7.94,Senior,,0,60K-80K
PNR-2330,Mary Williams,Production,Production Worker,employee.2330@pnrao.com,Male,2019-12-26,,84732.0,PNR-2414,5.0,Active,2019,12,4,,,,2134,5.84,5-10 years,Excellent,112,2,1,0,1,1,102837.83,72077.59,-17.61,17.56,Senior,,0,80K-100K
PNR-2332,Priya Williams,It Support,It Manager,employee.2332@pnrao.com,Unknown,2021-09-01,,145250.5,,2.0,Active,2021,9,3,,,,1519,4.16,3-5 years,Below Average,98,18,1,0,1,1,96490.2,145851.08,50.53,-0.41,Mid-Level,,0,100K-150K
PNR-2333,Emma Brown,Finance,Financial Analyst,emma.brown@company.com,Male,2020-03-25,,65828.0,PNR-2156,4.0,Active,2020,3,1,,,,2044,5.6,5-10 years,Good,87,2,1,0,1,1,69535.21,70138.18,-5.33,-6.15,Senior,,0,60K-80K
PNR-2334,David Sharma,Production,Operations Manager,employee.2334@pnrao.com,Female,2018-04-04,,128136.0,,3.0,Active,2018,4,2,,,,2765,7.57,5-10 years,Average,112,0,1,0,0,1,102837.83,152476.11,24.6,-15.96,Senior,,0,100K-150K
PNR-2338,Saanvi Sharma,Research & Development,Research Lead,employee.2338@pnrao.com,Non-Binary,2025-08-29,2026-04-19,107992.0,PNR-2437,2.0,Terminated,2025,8,3,2026.0,4.0,2.0,233,0.64,0-1 years,Below Average,98,4,0,1,1,1,85614.79,109962.86,26.14,-1.79,Junior,0.6379192334017796,1,100K-150K
PNR-2340,Olivia Taylor,Sales,Regional Sales Manager,employee.2340@pnrao.com,Male,2021-04-25,,124458.0,,3.0,Active,2021,4,2,,,,1648,4.51,3-5 years,Average,104,18,1,0,1,1,121525.81,145982.17,2.41,-14.74,Mid-Level,,0,100K-150K
PNR-2341,Michael Singh,Sales,Sales Associate,michael.singh@company.com,Male,2021-02-18,2026-05-08,60902.0,,4.0,Terminated,2021,2,1,2026.0,5.0,2.0,1905,5.22,5-10 years,Good,104,0,0,1,0,1,121525.81,72548.22,-49.89,-16.05,Senior,5.215605749486653,0,60K-80K
PNR-2343,Sarah Patel,Finance,Controller,employee.2343@pnrao.com,Male,2020-05-04,2023-02-22,68434.0,PNR-2765,3.0,Terminated,2020,5,2,2023.0,2.0,1.0,1024,2.8,1-3 years,Average,87,4,0,1,1,1,69535.21,68783.8,-1.58,-0.51,Mid-Level,2.8035592060232717,0,60K-80K
PNR-2344,Emma Patel,Logistics,Logistics Coordinator,employee.2344@pnrao.com,Female,2021-12-05,,82072.0,PNR-2692,3.0,Active,2021,12,4,,,,1424,3.9,3-5 years,Average,111,1,1,0,1,1,70560.61,71165.63,16.31,15.33,Mid-Level,,0,80K-100K
PNR-2345,Aditya Patel,Production,Line Supervisor,employee.2345@pnrao.com,Female,2023-12-19,,73620.0,PNR-2421,5.0,Active,2023,12,4,,,,680,1.86,1-3 years,Excellent,112,5,1,0,1,1,102837.83,69824.22,-28.41,5.44,Junior,,0,60K-80K
PNR-2346,Aditya Singh,Human Resources,Hr Coordinator,employee.2346@pnrao.com,Non-Binary,2023-12-17,2028-06-19,62982.0,PNR-1590,5.0,Terminated,2023,12,4,2028.0,6.0,2.0,1646,4.51,3-5 years,Excellent,106,2,0,1,1,1,68801.09,68340.05,-8.46,-7.84,Mid-Level,4.506502395619439,0,60K-80K
PNR-2349,John Patel,Marketing,Marketing Coordinator,employee.2349@pnrao.com,Male,2021-09-06,,55336.0,PNR-1651,4.0,Active,2021,9,3,,,,1514,4.15,3-5 years,Good,95,1,1,0,1,1,93037.96,72400.67,-40.52,-23.57,Mid-Level,,0,<60K
PNR-2351,Aarav Sharma,Logistics,Logistics Coordinator,employee.2351@pnrao.com,Non-Binary,2023-12-16,,83255.0,PNR-1756,4.0,Active,2023,12,4,,,,683,1.87,1-3 years,Good,111,1,1,0,1,1,70560.61,71165.63,17.99,16.99,Junior,,0,80K-100K
PNR-2352,Priya Wilson,Human Resources,Recruiter,employee.2352@pnrao.com,Male,2023-02-20,,69040.0,PNR-2901,5.0,Active,2023,2,1,,,,982,2.69,1-3 years,Excellent,106,2,1,0,1,1,68801.09,69157.24,0.35,-0.17,Mid-Level,,0,60K-80K
PNR-2353,Aarav Singh,Logistics,Warehouse Associate,aarav.singh@company.com,Non-Binary,2018-01-26,,80176.0,PNR-2518,4.0,Active,2018,1,1,,,,2833,7.76,5-10 years,Good,111,1,1,0,1,1,70560.61,69795.08,13.63,14.87,Senior,,0,80K-100K
PNR-2354,Michael Smith,Production,Operations Manager,employee.2354@pnrao.com,Male,2023-03-20,,148902.0,,3.0,Active,2023,3,1,,,,954,2.61,1-3 years,Average,112,0,1,0,0,1,102837.83,152476.11,44.79,-2.34,Mid-Level,,0,100K-150K
PNR-2356,Saanvi Wilson,Sales,Account Manager,employee.2356@pnrao.com,Female,2022-08-03,,164726.0,,5.0,Active,2022,8,3,,,,1183,3.24,3-5 years,Excellent,104,0,1,0,0,1,121525.81,151582.0,35.55,8.67,Mid-Level,,0,150K+
PNR-2357,Sarah Sharma,Research & Development,Lab Technician,employee.2357@pnrao.com,Non-Binary,2022-01-01,,72953.0,PNR-2882,4.0,Active,2022,1,1,,,,1397,3.82,3-5 years,Good,98,1,1,0,1,1,85614.79,69766.0,-14.79,4.57,Mid-Level,,0,60K-80K
PNR-2359,Aarav Patel,Quality Control,Qc Manager,employee.2359@pnrao.com,Male,2018-10-07,,147232.0,,5.0,Active,2018,10,4,,,,2579,7.06,5-10 years,Excellent,108,0,1,0,0,1,109570.66,151465.96,34.37,-2.8,Senior,,0,100K-150K
PNR-2363,Aarav Brown,Finance,Accountant,employee.2363@pnrao.com,Unknown,2022-09-19,,60069.0,PNR-2829,3.0,Active,2022,9,3,,,,1136,3.11,3-5 years,Average,87,3,1,0,1,1,69535.21,69549.67,-13.61,-13.63,Mid-Level,,0,60K-80K
PNR-2368,Mary Sharma,Quality Control,Qc Manager,employee.2368@pnrao.com,Female,2025-03-04,,137570.0,,5.0,Active,2025,3,1,,,,239,0.65,0-1 years,Excellent,108,18,1,0,1,1,109570.66,151465.96,25.55,-9.17,Junior,,0,100K-150K
PNR-2369,Priya Sharma,Human Resources,Hr Coordinator,employee.2369@pnrao.com,Female,2022-10-10,,80633.0,PNR-1607,3.0,Active,2022,10,4,,,,1115,3.05,3-5 years,Average,106,1,1,0,1,1,68801.09,68340.05,17.2,17.99,Mid-Level,,0,80K-100K
PNR-2373,Chris Singh,It Support,It Technician,employee.2373@pnrao.com,Male,2022-06-12,,71744.0,PNR-1415,4.0,Active,2022,6,2,,,,1235,3.38,3-5 years,Good,98,1,1,0,1,1,96490.2,71783.83,-25.65,-0.06,Mid-Level,,0,60K-80K
PNR-2375,Aarav Sharma,Marketing,Digital Marketer,employee.2375@pnrao.com,Female,2024-05-25,,72386.0,PNR-1252,2.0,Active,2024,5,2,,,,522,1.43,1-3 years,Below Average,95,2,1,0,1,1,93037.96,67941.78,-22.2,6.54,Junior,,0,60K-80K
PNR-2376,Chris Patel,It Support,It Technician,employee.2376@pnrao.com,Non-Binary,2019-04-08,,72828.0,PNR-1714,2.0,Active,2019,4,2,,,,2396,6.56,5-10 years,Below Average,98,3,1,0,1,1,96490.2,71783.83,-24.52,1.45,Senior,,0,60K-80K
PNR-2379,John Williams,Finance,Accountant,employee.2379@pnrao.com,Non-Binary,2019-04-06,,57973.0,PNR-1730,2.0,Active,2019,4,2,,,,2398,6.57,5-10 years,Below Average,87,1,1,0,1,1,69535.21,69549.67,-16.63,-16.65,Senior,,0,<60K
PNR-2380,Saanvi Jones,Sales,Sales Associate,employee.2380@pnrao.com,Female,2025-09-22,,79826.0,PNR-1863,5.0,Active,2025,9,3,,,,37,0.1,0-1 years,Excellent,104,3,1,0,1,1,121525.81,72548.22,-34.31,10.03,Junior,,0,60K-80K
PNR-2381,Olivia Williams,It Support,Help Desk Specialist,employee.2381@pnrao.com,Female,2025-07-22,,59867.0,PNR-1480,4.0,Active,2025,7,3,,,,99,0.27,0-1 years,Good,98,2,1,0,1,1,96490.2,70990.91,-37.96,-15.67,Junior,,0,<60K
PNR-2384,Michael Wilson,Human Resources,Hr Coordinator,employee.2384@pnrao.com,Non-Binary,2021-08-15,,61643.0,PNR-1758,5.0,Active,2021,8,3,,,,1536,4.21,3-5 years,Excellent,106,2,1,0,1,1,68801.09,68340.05,-10.4,-9.8,Mid-Level,,0,60K-80K
PNR-2386,David Patel,Quality Control,Qc Inspector,employee.2386@pnrao.com,Female,2018-07-23,,79039.0,PNR-1134,2.0,Active,2018,7,3,,,,2655,7.27,5-10 years,Below Average,108,5,1,0,1,1,109570.66,70667.88,-27.86,11.85,Senior,,0,60K-80K
PNR-2388,Saanvi Smith,Research & Development,Scientist,employee.2388@pnrao.com,Non-Binary,2019-08-07,,73457.0,,2.0,Active,2019,8,3,,,,2275,6.23,5-10 years,Below Average,98,0,1,0,0,1,85614.79,72557.95,-14.2,1.24,Senior,,0,60K-80K
PNR-2389,Michael Smith,Human Resources,Hr Coordinator,employee.2389@pnrao.com,Non-Binary,2023-03-13,,61069.0,PNR-2339,4.0,Active,2023,3,1,,,,961,2.63,1-3 years,Good,106,3,1,0,1,1,68801.09,68340.05,-11.24,-10.64,Mid-Level,,0,60K-80K
PNR-2393,Anika Kumar,Quality Control,Qc Inspector,employee.2393@pnrao.com,Male,2023-05-19,,56486.0,PNR-2701,5.0,Active,2023,5,2,,,,894,2.45,1-3 years,Excellent,108,3,1,0,1,1,109570.66,70667.88,-48.45,-20.07,Mid-Level,,0,<60K
PNR-2394,Aarav Kumar,Human Resources,Hr Coordinator,employee.2394@pnrao.com,Non-Binary,2023-01-28,2026-10-25,59739.0,PNR-1162,4.0,Terminated,2023,1,1,2026.0,10.0,4.0,1366,3.74,3-5 years,Good,106,1,0,1,1,1,68801.09,68340.05,-13.17,-12.59,Mid-Level,3.7399041752224504,0,<60K
PNR-2396,Anika Patel,Quality Control,Qc Manager,employee.2396@pnrao.com,Non-Binary,2025-05-19,,145961.0,,5.0,Active,2025,5,2,,,,163,0.45,0-1 years,Excellent,108,0,1,0,0,1,109570.66,151465.96,33.21,-3.63,Junior,,0,100K-150K
PNR-2398,Saanvi Jones,Sales,Account Manager,employee.2398@pnrao.com,Male,2018-04-10,,122305.0,,5.0,Active,2018,4,2,,,,2759,7.55,5-10 years,Excellent,104,0,1,0,0,1,121525.81,151582.0,0.64,-19.31,Senior,,0,100K-150K
PNR-2399,Olivia Jones,Human Resources,Recruiter,employee.2399@pnrao.com,Non-Binary,2023-12-22,,66381.0,PNR-2302,5.0,Active,2023,12,4,,,,677,1.85,1-3 years,Excellent,106,2,1,0,1,1,68801.09,69157.24,-3.52,-4.01,Junior,,0,60K-80K
PNR-2402,Sarah Singh,Logistics,Logistics Coordinator,employee.2402@pnrao.com,Female,2023-11-01,,56956.0,PNR-1146,3.0,Active,2023,11,4,,,,728,1.99,1-3 years,Average,111,2,1,0,1,1,70560.61,71165.63,-19.28,-19.97,Junior,,0,<60K
PNR-2404,David Brown,Human Resources,Hr Coordinator,employee.2404@pnrao.com,Female,2024-05-06,,83605.0,PNR-1258,4.0,Active,2024,5,2,,,,541,1.48,1-3 years,Good,106,1,1,0,1,1,68801.09,68340.05,21.52,22.34,Junior,,0,80K-100K
PNR-2407,Rohan Smith,Quality Control,Qc Inspector,employee.2407@pnrao.com,Male,2021-02-16,,84283.0,,5.0,Active,2021,2,1,,,,1716,4.7,3-5 years,Excellent,108,0,1,0,0,1,109570.66,70667.88,-23.08,19.27,Mid-Level,,0,80K-100K
PNR-2408,Olivia Kumar,Human Resources,Recruiter,employee.2408@pnrao.com,Non-Binary,2024-06-04,,80004.0,PNR-2248,5.0,Active,2024,6,2,,,,512,1.4,1-3 years,Excellent,106,3,1,0,1,1,68801.09,69157.24,16.28,15.68,Junior,,0,80K-100K
PNR-2411,Rohan Taylor,Finance,Controller,employee.2411@pnrao.com,Female,2022-07-12,2023-10-20,62713.0,PNR-2508,3.0,Terminated,2022,7,3,2023.0,10.0,4.0,465,1.27,1-3 years,Average,87,2,0,1,1,1,69535.21,68783.8,-9.81,-8.83,Junior,1.273100616016427,0,60K-80K
PNR-2415,Rohan Taylor,Quality Control,Qc Inspector,employee.2415@pnrao.com,Male,2023-06-05,2028-10-15,64038.0,PNR-1438,,Terminated,2023,6,2,2028.0,10.0,4.0,1959,5.36,5-10 years,,108,2,0,1,1,0,109570.66,70667.88,-41.56,-9.38,Senior,5.363449691991787,0,60K-80K
