EmployeeID,FullName,Department,JobTitle,Email,Gender,HireDate,TerminationDate,Salary,ManagerID,PerformanceRating,Status
" PNR-2151 ","","Sales","Account Manager","employee.2151@pnrao.com","Male","2018-07-20","","171199","","2"," Active "
"PNR-2151","Anika Patel","Sales","Account Manager","employee.2151@pnrao.com","Male","2018-07-20","","171199","","2","Active"
"PNR-2153","Aarav Taylor","Logistics","Warehouse Associate",""," Male ","2021-07-16","  ","69939","#N/A","4","Active"
"PNR-2154","Michael Williams","Human Resources"," HR Coordinator "," employee.2154@pnrao.com ","#N/A","2019-01-16","","84555","PNR-2749","2","Active"
"PNR-2154","Michael Williams","Human Resources","HR Coordinator","employee.2154@pnrao.com","Non-binary","2019-01-16","","84555","PNR-2749","2","Active"
"PNR-2155","Olivia Wilson","Finance","Financial Analyst","employee.2155@pnrao.com","Non-binary","2022-02-04","","79354","PNR-2421","3","Active"
"","Aditya Brown"," Quality Control ","QC Manager","employee.2157@pnrao.com","Non-binary","","","125926","","4","Active"
"PNR-2158","Anika Smith"," Logistics ","Warehouse Associate","employee.2158@pnrao.com"," Female ","2018-04-06","","72478","PNR-1533","3","Active"
"PNR-2159","Olivia Sharma","Marketing","Marketing Manager","","Non-binary","2021-10-03","","160335","","3","Active"
"PNR-2160","Emma Patel","Quality Control","QC Inspector","employee.2160@pnrao.com","Non-binary","#N/A","  ","56179","PNR-2209","4"," Active "
"PNR-2161","Olivia Sharma","Human Resources","Recruiter","employee.2161@pnrao.com","Male"," 2020-10-20 ","","70787","PNR-1964","4","Active"
"PNR-2162","Michael Sharma","IT Support"," IT Technician ","employee.2162@pnrao.com"," Female ","2019-01-17","2019-11-24","72165","","4","Terminated"
"PNR-2163","Saanvi Smith","Production","Operations Manager","employee.2163@pnrao.com","","2022-04-07","  ","134846","","2","Active"
"PNR-2164","Chris Singh","Marketing","Marketing Coordinator","employee.2164@pnrao.com","Non-binary"," 2019-04-30 ","  ","73723","PNR-2272","3","Active"
"PNR-2164","Chris Singh","Marketing","Marketing Coordinator","employee.2164@pnrao.com","Non-binary","2019-04-30","","73723","PNR-2272","3","Active"
"PNR-2166","Aarav Taylor","#N/A","Accountant","employee.2166@pnrao.com","Non-binary","2024-06-20","2024-12-31","76758","PNR-1848","2"," Terminated "
"PNR-2167"," Anika Smith ","IT Support","IT Manager","employee.2167@pnrao.com","","","","141779","","2","Active"
"PNR-2167","Anika Smith","IT Support","IT Manager","employee.2167@pnrao.com","Male","2019-11-18","","141779","","2","Active"
"","Michael Taylor","Quality Control","#N/A","","","2023-05-28","","169264","","5",""
"","Aarav Sharma","Finance","Accountant","employee.2170@pnrao.com","Female","2018-06-11","  ","76427","PNR-2169","4",""
"PNR-2171","David Kumar","Quality Control","QC Manager"," employee.2171@pnrao.com ","Female","2022-01-20","2024-10-03","136186","","","Terminated"
"PNR-2172"," Aarav Singh ","Quality Control","QC Manager"," employee.2172@pnrao.com ","#N/A","2020-04-13","","128055","","2","Active"
"PNR-2173","Priya Patel"," IT Support ","IT Technician","employee.2173@pnrao.com","Male","2022-03-12","","70335","PNR-1062","3","Active"
" PNR-2174 ","Sarah Sharma","Logistics","Logistics Coordinator","employee.2174@pnrao.com","Male","#N/A","2023-05-28","56792","PNR-1848","3","Terminated"
"PNR-2175","Michael Kumar","Finance","","employee.2175@pnrao.com","Male","2024-08-19","","70242","PNR-1415","2","Active"
"PNR-2176","","Quality Control","QC Manager","employee.2176@pnrao.com","Female","2021-12-16","  ","141363","","4","Active"
"PNR-2177","Saanvi Jones","IT Support","IT Manager","","Female","2021-09-17","","169831","  ","4","Active"
"PNR-2178","Aarav Patel","Quality Control"," QC Manager "," employee.2178@pnrao.com "," Non-binary ","","2022-05-03","145000","","2","Terminated"
"PNR-2179","Sarah Smith","Sales","Sales Associate"," employee.2179@pnrao.com ","Non-binary","2021-02-17"," 2026-06-18 ","55236","PNR-1517","5","Terminated"
"","Sarah Taylor","Human Resources","Recruiter","employee.2180@pnrao.com","Female","2023-07-22","2024-06-05","72559"," PNR-2948 ","4","Terminated"
"PNR-2181","Michael Smith"," Sales ","Regional Sales Manager","employee.2181@pnrao.com"," Male ","2024-06-08","#N/A","","","2",""
" PNR-2182 ","Saanvi Singh","Quality Control","","","Female","2018-03-15","","71441","PNR-2962","5","Active"
"PNR-2183","Anika Kumar","Finance"," Financial Analyst ","employee.2183@pnrao.com","Male","2025-03-18","","55647","PNR-2769","5","Active"
"PNR-2184","","Quality Control","","employee.2184@pnrao.com","Non-binary"," 2018-09-13 ","","82128","PNR-2359","2","Active"
"PNR-2184","Chris Singh","Quality Control","QC Inspector","employee.2184@pnrao.com","Non-binary","2018-09-13","","82128","PNR-2359","2","Active"
"PNR-2186","Aditya Brown","","Controller","employee.2186@pnrao.com","Male","2021-09-02","","55365","","4","Active"
"","Sarah Smith"," Human Resources ","HR Coordinator","employee.2187@pnrao.com","Non-binary","2025-03-02","","56551","PNR-2098","3","#N/A"
"PNR-2187","Sarah Smith","Human Resources","HR Coordinator","employee.2187@pnrao.com","Non-binary","2025-03-02","","56551","PNR-2098","3","Active"
" PNR-2189 ","Emma Sharma","Marketing"," Marketing Coordinator ","employee.2189@pnrao.com","Male","2020-01-07","","81848","","5",""
"PNR-2190","Saanvi Williams"," Quality Control ","QC Manager",""," Non-binary ","","","148149","","5",""
"PNR-2191"," David Jones ","Human Resources"," HR Coordinator ","","Non-binary","2018-06-11","","71287","PNR-2749","5","Active"
"PNR-2192"," Priya Patel ","Human Resources","Recruiter","employee.2192@pnrao.com","Non-binary","2022-04-15","","68544","PNR-2724","3","Active"
"","","Marketing","Marketing Coordinator","employee.2193@pnrao.com","","2023-06-28","2025-11-22","83448","","","Terminated"
"PNR-2194"," Aarav Jones ","Production","Line Supervisor","employee.2194@pnrao.com","Female","2018-06-05","","59880","PNR-2253","5","Active"
"PNR-2195",""," Marketing ","Marketing Coordinator","employee.2195@pnrao.com","Non-binary","2020-09-02","","82978","","2","Active"
"PNR-2196","Saanvi Sharma","Production","Production Worker","employee.2196@pnrao.com","Non-binary","2024-04-01","","83781","PNR-2111","2","Active"
"","Saanvi Jones","#N/A","Sales Associate","employee.2197@pnrao.com","Female","","  ","79052","PNR-2863","5","Active"
"PNR-2198","David Williams","Production","Production Worker","","Non-binary","","#N/A","67337","PNR-2901","4",""
"PNR-2199"," Rohan Brown "," Sales "," Regional Sales Manager "," employee.2199@pnrao.com ","","2020-06-10","","160078","","4","Active"
"PNR-2200","Michael Smith","Production","Line Supervisor"," employee.2200@pnrao.com ","Male","2025-01-29","2028-07-08","68706","PNR-1044","5",""
"PNR-2201","#N/A"," Sales ","Regional Sales Manager","employee.2201@pnrao.com","","2025-07-14","","162321","","5","Active"
"PNR-2202","Sarah Singh"," Production ","Operations Manager",""," Male "," 2021-01-25 ","2025-09-06","166276","","3","Terminated"
"PNR-2203"," Saanvi Sharma ","Quality Control","QC Inspector","employee.2203@pnrao.com"," Non-binary ","2024-11-22","","63125","PNR-1209","5","Active"
"PNR-2203","Saanvi Sharma","Quality Control","QC Inspector","employee.2203@pnrao.com","Non-binary","2024-11-22","","63125","PNR-1209","5","Active"
"","Mary Kumar","Logistics","Warehouse Associate","employee.2205@pnrao.com","Non-binary","2023-11-27","","74690","#N/A","2","Active"
"PNR-2206","#N/A"," Finance ","Accountant","employee.2206@pnrao.com","Non-binary","","","76468"," PNR-1765 ","5","Terminated"
"PNR-2206","Saanvi Patel","Finance","Accountant","employee.2206@pnrao.com","Non-binary","2024-11-01","2026-06-29","76468","PNR-1765","5","Terminated"
"PNR-2208","","","Scientist"," employee.2208@pnrao.com ","","2022-05-01","","76311","","5",""
"PNR-2209","Mary Jones","","IT Manager","employee.2209@pnrao.com","Female","2018-06-25","2022-05-09","157972","","2","Terminated"
"PNR-2210","Mary Patel","Finance","Controller","","Male"," 2019-11-30 ","2025-01-06","56556","PNR-1788","4"," Terminated "
"PNR-2210","Mary Patel","Finance","Controller","employee.2210@pnrao.com","Male","2019-11-30","2025-01-06","56556","PNR-1788","4","Terminated"
"PNR-2212","Priya Patel","IT Support","","employee.2212@pnrao.com","Male"," 2022-01-23 ","","77224","PNR-1892","4","Active"
"","Michael Sharma","Human Resources","Recruiter","employee.2213@pnrao.com","Male","2020-10-31","  ","55178"," PNR-1151 ","4","Active"
"PNR-2214","Emma Williams","","QC Inspector","employee.2214@pnrao.com","Male","2019-06-23","","63500"," PNR-1425 ","3","Active"
"PNR-2215","Chris Taylor","Production","Line Supervisor","employee.2215@pnrao.com","Female","2022-11-03","","71378","PNR-2678","5","Active"
"PNR-2216","Anika Patel","","Marketing Manager","employee.2216@pnrao.com"," Non-binary ","2022-07-26","  ","","","4","Active"
"PNR-2217","Aditya Patel","Production","Production Worker","employee.2217@pnrao.com","Female","2025-01-06","","64103","PNR-1982","","Active"
"PNR-2218","John Patel","Quality Control","QC Manager","employee.2218@pnrao.com","Male"," 2023-10-31 ","","154851","  ","4","Active"
"PNR-2219","Chris Singh","Sales","Regional Sales Manager"," employee.2219@pnrao.com ","Male","2019-11-24","","124429","","4","Active"
"PNR-2220","Anika Sharma","#N/A","Recruiter"," employee.2220@pnrao.com ","Male","2020-03-18","","59802","PNR-1789","3"," Active "
"PNR-2221","Priya Jones","Finance","Financial Analyst","","Non-binary","2022-09-20","  ","74862","PNR-2788","3","Active"
"PNR-2221","Priya Jones","Finance","Financial Analyst","employee.2221@pnrao.com","Non-binary","2022-09-20","","74862","PNR-2788","3","Active"
"PNR-2222","Sarah Williams","Finance","Accountant","employee.2222@pnrao.com","Male","2019-06-08","","66907","PNR-2915","3","Active"
"PNR-2224","Chris Brown"," Marketing ","Digital Marketer","employee.2224@pnrao.com","","2018-04-28","","58133","#N/A","5",""
"PNR-2225","Saanvi Kumar"," Human Resources ","HR Coordinator","employee.2225@pnrao.com","Male","","","","","3","Active"
" PNR-2226 ","Sarah Wilson","Finance","Accountant"," employee.2226@pnrao.com ","Female","2023-11-28","2025-02-21","78269","PNR-2334","4","Terminated"
"PNR-2227","#N/A"," IT Support ","Help Desk Specialist","employee.2227@pnrao.com","Female","2024-06-02","2026-05-03","68483","PNR-1079","5","Terminated"
"PNR-2228","David Williams","#N/A","Sales Associate","employee.2228@pnrao.com","Male","2021-10-14","","69100","PNR-2177","2",""
"","Olivia Patel","","Warehouse Associate","employee.2229@pnrao.com","Female","2018-03-27","","65685","PNR-1999","3","Active"
"","Emma Smith"," Logistics ","#N/A","employee.2230@pnrao.com","Male","2022-07-01","  ","79491","PNR-2749","3","Active"
"PNR-2231","John Wilson"," Marketing ","Marketing Coordinator","employee.2231@pnrao.com","Female","2022-09-17","","69138","PNR-2891","5"," Active "
"PNR-2232","David Wilson","Marketing","Marketing Coordinator","employee.2232@pnrao.com","Female"," 2019-12-16 ","","81269","PNR-2738","5","Active"
"","John Jones","Logistics","Warehouse Associate","employee.2233@pnrao.com","","2019-07-30","","76573"," PNR-1554 ","5","Active"
"PNR-2233","John Jones","Logistics","Warehouse Associate","employee.2233@pnrao.com","Male","2019-07-30","","76573","PNR-1554","5","Active"
"","Sarah Sharma","Logistics","Logistics Coordinator","employee.2235@pnrao.com","Female"," 2024-03-14 ","","79081"," PNR-2136 ","5","Active"
"PNR-2236","Mary Taylor","Quality Control","QC Inspector","employee.2236@pnrao.com","#N/A","2024-04-15","2028-01-25","69884","PNR-2585","5","Terminated"
"PNR-2237"," Anika Sharma ","#N/A"," Regional Sales Manager ","employee.2237@pnrao.com","Non-binary","","","126917","","2","Active"
"PNR-2238","Chris Smith","","Lab Technician","","#N/A","2021-12-01","#N/A","79425","PNR-2660","5","#N/A"
"PNR-2239","Michael Jones","Production","","","Non-binary","","2024-07-20","82375","PNR-1533","3","Terminated"
" PNR-2240 ",""," IT Support ","IT Manager","","Non-binary","#N/A","  ","171877","  ","2"," Active "
"PNR-2241",""," IT Support ","IT Manager","employee.2241@pnrao.com","Non-binary","2024-12-07","","169794","#N/A","4","Active"
" PNR-2242 ","Olivia Brown","Production","Operations Manager","employee.2242@pnrao.com","Non-binary","2022-03-04","","153858","","4","Active"
"#N/A","David Wilson","Marketing","Digital Marketer","employee.2243@pnrao.com","Non-binary","2025-05-02","","70537","PNR-2678","4","Active"
"PNR-2244","Priya Taylor","Marketing","Marketing Manager","employee.2244@pnrao.com","Non-binary","2023-09-12","","152504","","4","Active"
"#N/A","Aarav Wilson","IT Support"," Help Desk Specialist ","employee.2245@pnrao.com","Male","2021-02-20","","60308","PNR-2660","3","Active"
"PNR-2246"," Saanvi Smith "," Marketing "," Digital Marketer ","employee.2246@pnrao.com","Female","2025-05-30","","68868","PNR-2788","5",""
"PNR-2247","Priya Smith","Quality Control","QC Inspector","employee.2247@pnrao.com","Non-binary","2018-12-17","  ","63624","PNR-2421","2","Active"
" PNR-2248 "," David Wilson ","Sales"," Regional Sales Manager ","employee.2248@pnrao.com","Non-binary","","","156065","  ","4","Active"
"PNR-2249","John Taylor","Finance","Accountant","employee.2249@pnrao.com","Non-binary","2021-02-23","","64689","PNR-2613","2","Active"
"PNR-2250","Chris Jones","","Financial Analyst","employee.2250@pnrao.com"," Male ","","","62097","PNR-1674","2","Active"
"PNR-2251","Michael Patel","Human Resources","HR Coordinator","employee.2251@pnrao.com"," Male ","","2024-01-25","67463","","","#N/A"
"#N/A","Sarah Singh","","Lab Technician","employee.2252@pnrao.com","Female","2020-02-14","","77897"," PNR-1447 ","4","Active"
"PNR-2253","John Taylor","Quality Control","QC Manager","employee.2253@pnrao.com","Non-binary","2023-07-21","","150700","","5"," Active "
"PNR-2254","Emma Jones","Marketing"," Digital Marketer "," employee.2254@pnrao.com ","Female","2022-08-18","","83971","PNR-1392","4",""
"PNR-2255","Chris Patel","Production","","employee.2255@pnrao.com","#N/A"," 2018-01-07 ","","59983"," PNR-1742 ","5"," Active "
"PNR-2255","Chris Patel","Production","Production Worker","employee.2255@pnrao.com","Non-binary","2018-01-07","","59983","PNR-1742","5","Active"
"PNR-2257"," Emma Williams ","Sales","Regional Sales Manager","employee.2257@pnrao.com","Non-binary","2018-08-05","","124109","","4"," Active "
"PNR-2258","Michael Williams","",""," employee.2258@pnrao.com ","Non-binary","2022-12-16","","168874","#N/A","3","Active"
"PNR-2259","#N/A","Logistics","Logistics Coordinator","employee.2259@pnrao.com","Female","2022-07-09","  ","60879"," PNR-1960 ","3","Active"
"#N/A","Saanvi Singh","IT Support","Help Desk Specialist","employee.2260@pnrao.com","Non-binary","2021-02-24","","66923"," PNR-1047 ",""," Terminated "
" PNR-2261 ","John Patel","Sales","Sales Associate"," employee.2261@pnrao.com ","Non-binary","2019-01-30","","84480"," PNR-1674 ","4","Active"
" PNR-2262 ","Rohan Kumar","Research & Development","Lab Technician","employee.2262@pnrao.com","Male","2021-06-26","","55648","PNR-2948","4","Active"
"PNR-2263","Mary Wilson","Production"," Production Worker ","employee.2263@pnrao.com","","2025-02-15","2028-02-13","","PNR-1994","5","Terminated"
"PNR-2264","Aditya Taylor","#N/A","Warehouse Associate"," employee.2264@pnrao.com ","Female","2024-03-14","","82099","PNR-1292","","Active"
"PNR-2265","Michael Sharma","Marketing","Digital Marketer","employee.2265@pnrao.com","Female"," 2019-03-24 ","  ","58041","PNR-2918","2",""
"PNR-2266","","Sales"," Account Manager ","employee.2266@pnrao.com","","2024-02-13","","148230","","5","Active"
"","","","#N/A"," employee.2267@pnrao.com ","Male","2018-12-13","","68009","PNR-1338","2","Active"
"PNR-2268","David Singh","","Line Supervisor","employee.2268@pnrao.com","Male","2021-11-29","  ","65206","PNR-2207","5",""
"PNR-2269","Mary Wilson","Finance"," Controller ","","Male","","","68584"," PNR-2209 ","2","Active"
"PNR-2270","Emma Patel","","Warehouse Associate","employee.2270@pnrao.com","Female","2024-06-17","","79014","PNR-1847","2"," Active "
"PNR-2270","Emma Patel","Logistics","Warehouse Associate","employee.2270@pnrao.com","Female","2024-06-17","","79014","PNR-1847","2","Active"
"PNR-2272","John Brown","IT Support","IT Manager"," employee.2272@pnrao.com ","","2018-06-05","","126608","  ","4","Active"
" PNR-2273 ","Aarav Wilson","Logistics","Logistics Coordinator","employee.2273@pnrao.com","Male","2020-03-14","","73979","PNR-2973","2","Active"
"PNR-2274","John Wilson","","Line Supervisor","employee.2274@pnrao.com","Male","2021-06-20","","71890","PNR-1604","5","Active"
"PNR-2275","Saanvi Wilson","Quality Control","QC Inspector","#N/A","Non-binary","2018-06-11","#N/A",""," PNR-1960 ","3","Active"
